gene_a	gene_b	weight	source
COQ9	CSTF2	0.5090	billmann_qgi
CSTF2	DDX11	0.6050	billmann_qgi
CSTF2	DLAT	0.6470	billmann_qgi
CSTF2	EXO1	0.4730	billmann_qgi
CSTF2	FASTKD3	0.3910	billmann_qgi
CSTF2	FITM2	0.4730	billmann_qgi
CSTF2	FLCN	0.9870	billmann_qgi
CSTF2	GFPT1	0.6630	billmann_qgi
CSTF2	MGAT1	0.6250	billmann_qgi
CSTF2	MGEA5	0.9150	billmann_qgi
CSTF2	NAA35	0.4450	billmann_qgi
CSTF2	NDUFA2	0.3330	billmann_qgi
CSTF2	NGLY1	0.3340	billmann_qgi
CSTF2	PC	0.5430	billmann_qgi
CSTF2	PIGO	0.4490	billmann_qgi
CSTF2	SP1	0.7790	billmann_qgi
CSTF2	SREBF2	0.4140	billmann_qgi
CSTF2	TAFAZZIN	0.5780	billmann_qgi
CSTF2	TUBB	0.5750	billmann_qgi
CSTF2	UAP1L1	0.4880	billmann_qgi
CSTF2	UBE2H	0.7920	billmann_qgi
CSTF2	VHL	0.5750	billmann_qgi
CSTF2	FASN	0.4420	billmann_qgi
CSTF2	PELO	0.4580	billmann_qgi
CSTF2	PELO	0.5680	billmann_qgi
CSTF2	PELO	0.4530	billmann_qgi
CSTF2	RHOA	0.5340	billmann_qgi
CSTF2	TMEM209	0.6360	billmann_qgi
CSTF2	WNK1	0.3130	billmann_qgi
CSTF3	FLCN	0.4160	billmann_qgi
CSTF3	GFPT1	0.5040	billmann_qgi
CSTF3	PIGO	0.3350	billmann_qgi
CSTF3	RPS6KB1	0.4220	billmann_qgi
CSTF3	SLC16A3	0.5700	billmann_qgi
CSTF3	TMEM126A	0.4100	billmann_qgi
CSTF3	FANCG	0.4430	billmann_qgi
ARID2	CSTL1	0.3840	billmann_qgi
ATP5L	CSTL1	0.5080	billmann_qgi
CSTL1	TET2	0.3770	billmann_qgi
ACTB	CS	0.5780	billmann_qgi
ALG3	CS	0.6380	billmann_qgi
ARID1A	CS	0.6150	billmann_qgi
ATP5J	CS	0.6020	billmann_qgi
ATP5L	CS	1.0000	billmann_qgi
ATPAF2	CS	0.8690	billmann_qgi
BAK1	CS	0.7130	billmann_qgi
CLPX	CS	0.5970	billmann_qgi
COQ7	CS	0.4310	billmann_qgi
COQ9	CS	0.5670	billmann_qgi
CS	EXT2	0.4430	billmann_qgi
CS	FITM2	0.6130	billmann_qgi
CS	FOXRED1	0.6810	billmann_qgi
CS	GFPT1	0.6000	billmann_qgi
CS	GSK3A	0.4520	billmann_qgi
CS	HEATR5B	0.3940	billmann_qgi
CS	KAT7	0.5900	billmann_qgi
CS	KEAP1	0.4030	billmann_qgi
CS	MUS81	0.4820	billmann_qgi
CS	NAT14	0.7100	billmann_qgi
CS	NDUFA2	0.7650	billmann_qgi
CS	NSUN3	0.6730	billmann_qgi
CS	PC	0.8830	billmann_qgi
CS	PELO	0.4510	billmann_qgi
CS	SETDB1	0.5470	billmann_qgi
CS	SLC1A5	0.3830	billmann_qgi
CS	SLC4A2	0.3500	billmann_qgi
CS	TAPT1	0.3860	billmann_qgi
CS	TAFAZZIN	0.6490	billmann_qgi
CS	TSC22D2	0.4430	billmann_qgi
CS	UAP1L1	0.5420	billmann_qgi
CS	VDAC1	0.9150	billmann_qgi
CS	VPS52	0.3950	billmann_qgi
CS	WNK1	0.5870	billmann_qgi
CS	WWOX	0.5660	billmann_qgi
CS	FANCA	0.4770	billmann_qgi
CS	FASN	0.8400	billmann_qgi
CS	NAA38	0.7630	billmann_qgi
CS	PELO	0.3130	billmann_qgi
CS	POLR2A	0.4290	billmann_qgi
CS	PTAR1	0.6520	billmann_qgi
CS	PTAR1	0.5540	billmann_qgi
CS	RHOA	0.5650	billmann_qgi
CS	TAFAZZIN	0.6640	billmann_qgi
CT47B1	DNAJA1	0.3670	billmann_qgi
CT47B1	EIF4H	0.5890	billmann_qgi
CT47B1	ITGB1	0.3410	billmann_qgi
CT47B1	NAA35	0.3460	billmann_qgi
CT47B1	PTPN11	0.4430	billmann_qgi
CT47B1	VPS52	0.3270	billmann_qgi
BRCC3	CT62	0.4890	billmann_qgi
CT62	DLAT	0.3360	billmann_qgi
CT62	NF2	0.4660	billmann_qgi
CT62	PCSK9	0.3860	billmann_qgi
CT62	TAPT1	0.3220	billmann_qgi
CT62	USP15	0.3980	billmann_qgi
C1orf112	CT62	0.3860	billmann_qgi
CT62	NAA35	0.3820	billmann_qgi
ADAR	CTAG2	0.4790	billmann_qgi
ARMC5	CTAG2	0.4060	billmann_qgi
ATG9A	CTAG2	0.5100	billmann_qgi
CTAG2	HDAC2	0.3990	billmann_qgi
CTAG2	ITGAV	0.6440	billmann_qgi
CTAG2	MPV17	0.5710	billmann_qgi
CTAG2	PGLS	0.3420	billmann_qgi
CTAG2	TMEM209	0.3750	billmann_qgi
CTAG2	LAMTOR4	0.5840	billmann_qgi
CTAG2	PDCD5	0.4950	billmann_qgi
ARMC5	CTAGE1	0.3750	billmann_qgi
CTAGE1	DLAT	0.3500	billmann_qgi
CTAGE1	DNMT3A	0.5680	billmann_qgi
CTAGE1	TMEM209	0.3210	billmann_qgi
AKT1	CTAGE5	0.4000	billmann_qgi
CTAGE5	PC	0.3330	billmann_qgi
CTAGE5	FASN	0.3920	billmann_qgi
ACACA	CTBP1	0.3390	billmann_qgi
ALG12	CTBP1	0.4290	billmann_qgi
ARID2	CTBP1	0.3450	billmann_qgi
CTBP1	KAT7	0.4030	billmann_qgi
CTBP1	KEAP1	0.4320	billmann_qgi
CTBP1	PDCD5	0.4460	billmann_qgi
CTBP1	TP53	0.3550	billmann_qgi
CTBP1	TUBB	0.5290	billmann_qgi
CTBP1	PDCD5	0.4610	billmann_qgi
CTBP1	PTAR1	0.3090	billmann_qgi
ACTB	CTBP2	0.6720	billmann_qgi
CCDC101	CTBP2	0.5420	billmann_qgi
CTBP2	FLCN	0.4750	billmann_qgi
CTBP2	GSK3A	0.6030	billmann_qgi
CTBP2	GSK3B	0.5420	billmann_qgi
CTBP2	KAT7	0.3920	billmann_qgi
CTBP2	KEAP1	0.7400	billmann_qgi
CTBP2	PDCD5	1.0000	billmann_qgi
CTBP2	PDK1	0.4100	billmann_qgi
CTBP2	PPOX	0.6070	billmann_qgi
CTBP2	RHOA	0.5900	billmann_qgi
CTBP2	SLCO4A1	0.5550	billmann_qgi
CTBP2	SLX1	0.7600	billmann_qgi
CTBP2	TSC2	0.6430	billmann_qgi
CTBP2	TUBB	0.5420	billmann_qgi
CTBP2	USP14	0.3800	billmann_qgi
CTBP2	PDCD5	0.8400	billmann_qgi
CTBP2	PDCD5	0.9540	billmann_qgi
CTBP2	POLR2A	0.4140	billmann_qgi
CTBP2	RHOA	0.5080	billmann_qgi
CTBS	TSC2	0.5570	billmann_qgi
CCT3	CTC-534A2.2	0.5600	billmann_qgi
CTC-534A2.2	DNMT3B	0.4510	billmann_qgi
CTC-534A2.2	FLCN	0.5090	billmann_qgi
CTC-534A2.2	KAT7	0.6170	billmann_qgi
CTC-534A2.2	LIG4	0.5890	billmann_qgi
CTC-534A2.2	FANCG	0.4080	billmann_qgi
CTC-534A2.2	RICTOR	0.5530	billmann_qgi
ALG12	CTC1	0.3690	billmann_qgi
ARMC5	CTC1	0.3750	billmann_qgi
ATG9A	CTC1	1.0000	billmann_qgi
BAD	CTC1	1.0000	billmann_qgi
BRCC3	CTC1	0.5770	billmann_qgi
C1orf112	CTC1	0.3600	billmann_qgi
CDKN2B	CTC1	0.5180	billmann_qgi
COQ9	CTC1	0.5400	billmann_qgi
CTC1	DLAT	0.9210	billmann_qgi
CTC1	DNAJA1	0.6160	billmann_qgi
CTC1	DNMT3B	1.0000	billmann_qgi
CTC1	EMC6	0.6180	billmann_qgi
CTC1	FITM2	0.6740	billmann_qgi
CTC1	LCMT1	0.5630	billmann_qgi
CTC1	LRP6	0.5070	billmann_qgi
CTC1	NDUFA2	0.5160	billmann_qgi
CTC1	RGP1	1.0000	billmann_qgi
CTC1	SLX1	0.8870	billmann_qgi
CTC1	TAFAZZIN	0.3870	billmann_qgi
CTC1	TOMM7	1.0000	billmann_qgi
CTC1	VPS54	0.7110	billmann_qgi
CTC1	WNK1	0.6390	billmann_qgi
ARL1	CTC1	0.3250	billmann_qgi
ATG9A	CTC1	1.0000	billmann_qgi
CDC42	CTC1	0.4940	billmann_qgi
CTC1	FANCG	0.4550	billmann_qgi
CTC1	NAA35	0.6400	billmann_qgi
CTC1	NAA38	0.3990	billmann_qgi
CTC1	POLR2A	0.3840	billmann_qgi
CTC1	RGP1	0.9350	billmann_qgi
ATG5	CTCFL	0.4090	billmann_qgi
CTCFL	GOT1	0.4310	billmann_qgi
CTCFL	KIAA0100	0.5680	billmann_qgi
CTCFL	TAFAZZIN	0.4420	billmann_qgi
CTCFL	WASL	0.4560	billmann_qgi
ARMC5	CTCF	0.4200	billmann_qgi
ATP9B	CTCF	0.5600	billmann_qgi
CDC42	CTCF	0.6540	billmann_qgi
CLPX	CTCF	0.4120	billmann_qgi
CTCF	FANCG	0.4680	billmann_qgi
CTCF	FITM2	0.4650	billmann_qgi
CTCF	NAA35	0.4390	billmann_qgi
CTCF	NSUN3	0.5400	billmann_qgi
CTCF	SLC25A32	0.4580	billmann_qgi
CTCF	TET2	0.4490	billmann_qgi
C5orf34	CTCF	0.4180	billmann_qgi
CTCF	FASN	0.3420	billmann_qgi
CTCF	FASN	0.6410	billmann_qgi
CTCF	PDCD5	0.4910	billmann_qgi
CTCF	PELO	0.5630	billmann_qgi
CTCF	TAFAZZIN	0.3290	billmann_qgi
CTD-2368P22.1	NDUFA2	0.3600	billmann_qgi
CTD-2616J11.4	EXO1	0.4710	billmann_qgi
ANGPTL4	CTDNEP1	0.4580	billmann_qgi
BCL2	CTDNEP1	0.6960	billmann_qgi
BRD4	CTDNEP1	0.4980	billmann_qgi
CDKN2B	CTDNEP1	0.3130	billmann_qgi
CTDNEP1	EMC6	0.5600	billmann_qgi
CTDNEP1	GSK3A	0.3710	billmann_qgi
CTDNEP1	HGS	0.5930	billmann_qgi
CTDNEP1	NAA35	0.4400	billmann_qgi
CTDNEP1	PC	0.3810	billmann_qgi
CTDNEP1	PELO	0.4370	billmann_qgi
CTDNEP1	STAG2	0.3110	billmann_qgi
CTDNEP1	TAPT1	0.4940	billmann_qgi
CTDNEP1	TAFAZZIN	0.3460	billmann_qgi
CTDNEP1	TMEM126A	0.3550	billmann_qgi
CTDNEP1	TMEM209	0.7290	billmann_qgi
CTDNEP1	TSC22D2	0.6210	billmann_qgi
CTDNEP1	USP14	0.3340	billmann_qgi
CTDNEP1	VPS52	0.6810	billmann_qgi
CTDNEP1	EMC6	0.6640	billmann_qgi
CTDNEP1	EXO1	0.5300	billmann_qgi
CTDNEP1	FANCA	0.4450	billmann_qgi
CTDNEP1	FANCG	0.4390	billmann_qgi
CTDNEP1	HEATR5B	0.3300	billmann_qgi
CTDNEP1	NAA35	0.5080	billmann_qgi
CTDNEP1	NGLY1	0.4560	billmann_qgi
CTDNEP1	PELO	0.5280	billmann_qgi
CTDNEP1	PELO	0.3920	billmann_qgi
CTDNEP1	POLR2A	0.4850	billmann_qgi
CTDNEP1	PTAR1	0.4700	billmann_qgi
CTDNEP1	TAFAZZIN	0.3330	billmann_qgi
CTDNEP1	TMEM209	0.8620	billmann_qgi
CTDNEP1	VPS52	1.0000	billmann_qgi
CCDC101	CTDP1	0.3440	billmann_qgi
CLPX	CTDP1	0.3650	billmann_qgi
COQ7	CTDP1	0.5010	billmann_qgi
CTDP1	GFPT1	0.4020	billmann_qgi
CTDP1	NAA60	0.6650	billmann_qgi
CTDP1	VHL	0.4090	billmann_qgi
CTDP1	FASN	0.4180	billmann_qgi
CTDP1	PELO	0.4590	billmann_qgi
CTDP1	PTAR1	0.5020	billmann_qgi
ANGPTL4	CTDSP1	0.4740	billmann_qgi
BCL2	CTDSP1	0.8020	billmann_qgi
CDKN2B	CTDSP1	0.4130	billmann_qgi
CTDSP1	EMC6	0.5110	billmann_qgi
CTDSP1	FLCN	0.4770	billmann_qgi
CTDSP1	GSK3A	0.5670	billmann_qgi
CTDSP1	GSK3B	0.5250	billmann_qgi
CTDSP1	HDAC2	0.3600	billmann_qgi
CTDSP1	KIAA0100	0.3720	billmann_qgi
CTDSP1	PC	0.3180	billmann_qgi
CTDSP1	PDCD5	0.3300	billmann_qgi
CTDSP1	SLX1	1.0000	billmann_qgi
CTDSP1	TAPT1	0.3040	billmann_qgi
AKT1	CTDSP1	0.3660	billmann_qgi
CTDSP1	FANCG	0.5130	billmann_qgi
CTDSP1	NGLY1	0.4610	billmann_qgi
CTDSP1	PDCD5	0.3510	billmann_qgi
CTDSP1	PDCD5	0.3800	billmann_qgi
CTDSP1	PGLS	0.5490	billmann_qgi
CTDSP1	RICTOR	0.4350	billmann_qgi
ANGPTL4	CTDSP2	0.3910	billmann_qgi
ATP5L	CTDSP2	0.5560	billmann_qgi
CTDSP2	FANCG	0.3250	billmann_qgi
CTDSP2	HDAC2	0.3140	billmann_qgi
CTDSP2	NDUFA2	0.4190	billmann_qgi
CTDSP2	RAB14	0.4460	billmann_qgi
CTDSP2	SLC1A5	0.3740	billmann_qgi
CTDSP2	PGLS	0.3850	billmann_qgi
CTDSP2	POLR2A	0.4430	billmann_qgi
CTDSP2	RIC1	0.5000	billmann_qgi
CTDSP2	RICTOR	0.4100	billmann_qgi
ALG9	CTDSPL2	0.4650	billmann_qgi
ATPAF2	CTDSPL2	0.5760	billmann_qgi
CCT3	CTDSPL2	0.7060	billmann_qgi
CLPX	CTDSPL2	0.6590	billmann_qgi
COQ9	CTDSPL2	0.6150	billmann_qgi
CRIPT	CTDSPL2	0.6470	billmann_qgi
CTDSPL2	DDX11	0.6240	billmann_qgi
CTDSPL2	FLCN	0.8120	billmann_qgi
CTDSPL2	FOXRED1	0.9640	billmann_qgi
CTDSPL2	HDAC3	0.6430	billmann_qgi
CTDSPL2	NRBP1	0.5980	billmann_qgi
CTDSPL2	POLR2A	0.4710	billmann_qgi
CTDSPL2	TSC22D2	0.7980	billmann_qgi
CTDSPL2	FASN	0.5770	billmann_qgi
CTDSPL2	POLR2A	0.8530	billmann_qgi
CTDSPL2	PTAR1	0.5010	billmann_qgi
CTDSPL2	TSC22D2	0.6650	billmann_qgi
CTDSPL2	VPS52	0.8710	billmann_qgi
CTDSPL2	VPS52	0.6270	billmann_qgi
CTDSPL	FASN	0.4370	billmann_qgi
CTDSPL	PIH1D1	0.5130	billmann_qgi
CTDSPL	VPS54	0.4120	billmann_qgi
BAK1	CTF1	0.5440	billmann_qgi
CCT3	CTF1	0.4180	billmann_qgi
CTF1	USP14	0.5940	billmann_qgi
CTGF	NAA35	0.3630	billmann_qgi
BLM	CTHRC1	0.4080	billmann_qgi
COQ7	CTHRC1	0.5580	billmann_qgi
CTHRC1	ITGB1	0.4130	billmann_qgi
CTHRC1	TCP1	0.3990	billmann_qgi
CTHRC1	FASN	0.4140	billmann_qgi
CCT3	CTH	0.5300	billmann_qgi
CTH	EMC2	0.3120	billmann_qgi
CTH	LRP5	0.4860	billmann_qgi
CTH	ROCK2	0.3590	billmann_qgi
CTH	SLX1	0.3570	billmann_qgi
CTH	UAP1L1	0.3810	billmann_qgi
CTH	NAA35	0.3100	billmann_qgi
CTH	PTAR1	0.3980	billmann_qgi
CTIF	HEATR5B	0.4630	billmann_qgi
CTIF	PPOX	0.3740	billmann_qgi
CTIF	TAFAZZIN	0.4870	billmann_qgi
CTIF	USP14	0.4400	billmann_qgi
CTIF	HEATR5B	0.5050	billmann_qgi
CTIF	PGLS	0.5100	billmann_qgi
CTIF	PTAR1	0.4610	billmann_qgi
CTIF	TAFAZZIN	0.6530	billmann_qgi
CTIF	TAFAZZIN	0.5330	billmann_qgi
CTLA4	FANCG	0.4070	billmann_qgi
CTLA4	ITGAV	0.4370	billmann_qgi
ACTB	CTNNA1	0.4430	billmann_qgi
ACTG1	CTNNA1	0.4740	billmann_qgi
ARID2	CTNNA1	0.8470	billmann_qgi
ATPAF2	CTNNA1	0.7490	billmann_qgi
BAK1	CTNNA1	0.7070	billmann_qgi
BMI1	CTNNA1	0.3520	billmann_qgi
BRD4	CTNNA1	0.3810	billmann_qgi
C12orf49	CTNNA1	0.4910	billmann_qgi
C1orf112	CTNNA1	0.6590	billmann_qgi
C5orf34	CTNNA1	0.4110	billmann_qgi
CCDC101	CTNNA1	1.0000	billmann_qgi
CCT3	CTNNA1	0.9630	billmann_qgi
COQ9	CTNNA1	0.5900	billmann_qgi
CTNNA1	DDI2	0.9490	billmann_qgi
CTNNA1	DIAPH1	0.5730	billmann_qgi
CTNNA1	DNMT3B	0.5000	billmann_qgi
CTNNA1	EHMT2	0.3000	billmann_qgi
CTNNA1	EIF4H	1.0000	billmann_qgi
CTNNA1	EXO1	0.7280	billmann_qgi
CTNNA1	FASTKD3	0.5140	billmann_qgi
CTNNA1	FOXRED1	0.9560	billmann_qgi
CTNNA1	GOT1	0.3800	billmann_qgi
CTNNA1	HDAC2	0.6700	billmann_qgi
CTNNA1	KDM5C	0.5000	billmann_qgi
CTNNA1	KIAA0100	0.5800	billmann_qgi
CTNNA1	LATS1	0.4820	billmann_qgi
CTNNA1	LRP6	0.7880	billmann_qgi
CTNNA1	MAT2B	0.4020	billmann_qgi
CTNNA1	MGAT1	0.7300	billmann_qgi
CTNNA1	NDUFA2	0.6090	billmann_qgi
CTNNA1	NGLY1	1.0000	billmann_qgi
CTNNA1	PC	1.0000	billmann_qgi
CTNNA1	PGLS	0.4530	billmann_qgi
CTNNA1	PHGDH	0.4090	billmann_qgi
CTNNA1	PIGO	0.8290	billmann_qgi
CTNNA1	PSMC5	0.6770	billmann_qgi
CTNNA1	RAB14	0.8010	billmann_qgi
CTNNA1	RHOA	0.6040	billmann_qgi
CTNNA1	RIC1	0.8040	billmann_qgi
CTNNA1	RICTOR	0.6170	billmann_qgi
CTNNA1	RPS6KB1	0.5440	billmann_qgi
CTNNA1	SLC16A3	0.5680	billmann_qgi
CTNNA1	SLC25A32	0.4860	billmann_qgi
CTNNA1	SMARCC1	0.4620	billmann_qgi
CTNNA1	TAPT1	0.4170	billmann_qgi
CTNNA1	TAPT1	0.5740	billmann_qgi
CTNNA1	TAFAZZIN	0.6280	billmann_qgi
CTNNA1	TET1	0.6680	billmann_qgi
CTNNA1	TMEM126A	0.5920	billmann_qgi
CTNNA1	TMEM209	0.7160	billmann_qgi
CTNNA1	TOMM7	0.7750	billmann_qgi
CTNNA1	VHL	0.3000	billmann_qgi
CTNNA1	WNK1	0.5940	billmann_qgi
ACTB	CTNNA1	0.6280	billmann_qgi
C1orf112	CTNNA1	0.7730	billmann_qgi
CDC42	CTNNA1	0.4520	billmann_qgi
CTNNA1	DDI2	0.4840	billmann_qgi
CTNNA1	FANCA	0.7630	billmann_qgi
CTNNA1	FASN	0.7000	billmann_qgi
CTNNA1	LAMTOR4	0.4000	billmann_qgi
CTNNA1	LATS1	1.0000	billmann_qgi
CTNNA1	NAA35	0.7820	billmann_qgi
CTNNA1	NGLY1	0.3500	billmann_qgi
CTNNA1	NGLY1	0.3470	billmann_qgi
CTNNA1	PDCD5	0.4340	billmann_qgi
CTNNA1	PIGT	0.8240	billmann_qgi
CTNNA1	POLR2A	0.4700	billmann_qgi
CTNNA1	PTAR1	0.7420	billmann_qgi
CTNNA1	PTAR1	1.0000	billmann_qgi
CTNNA1	TMEM209	0.8270	billmann_qgi
CTNNA1	WASL	0.5930	billmann_qgi
CTNNA1	WNK1	0.3960	billmann_qgi
CTNNA2	FITM2	0.6640	billmann_qgi
CTNNA2	RIC1	0.4310	billmann_qgi
ABCC1	CTNNA3	0.5360	billmann_qgi
CTNNA3	NAA30	0.4110	billmann_qgi
CTNNA3	NRBP1	0.4320	billmann_qgi
CTNNA3	PGLS	0.4050	billmann_qgi
CTNNAL1	NAA35	0.4200	billmann_qgi
CTNNAL1	TAFAZZIN	0.4420	billmann_qgi
CCDC101	CTNNB1	0.3920	billmann_qgi
CCT3	CTNNB1	0.3610	billmann_qgi
COQ9	CTNNB1	0.3860	billmann_qgi
CTNNB1	EXO1	0.3510	billmann_qgi
CTNNB1	UAP1L1	0.3400	billmann_qgi
ARID1A	CTNNBIP1	0.4190	billmann_qgi
ATP5J	CTNNBIP1	0.3250	billmann_qgi
CDKN2B	CTNNBIP1	0.3350	billmann_qgi
CTNNBIP1	EIF4H	0.3280	billmann_qgi
CTNNBIP1	NF2	0.4240	billmann_qgi
CTNNBIP1	PDCD5	0.4560	billmann_qgi
CTNNBIP1	POLR2A	0.3230	billmann_qgi
CTNNBIP1	SMARCC1	0.5400	billmann_qgi
CTNNBIP1	PTAR1	0.3530	billmann_qgi
BCL2	CTNNBL1	0.6190	billmann_qgi
CCT3	CTNNBL1	0.4300	billmann_qgi
CTNNBL1	MPV17	0.3250	billmann_qgi
CTNNBL1	NF2	0.4500	billmann_qgi
CTNNBL1	SLC16A3	0.3610	billmann_qgi
CTNNBL1	TMEM126A	0.3840	billmann_qgi
C5orf34	CTNNBL1	0.4400	billmann_qgi
CTNNBL1	POLR2A	0.4990	billmann_qgi
CTNNBL1	TAFAZZIN	0.3050	billmann_qgi
CTNNBL1	TSC22D2	0.4600	billmann_qgi
ACTB	CTNND1	0.4340	billmann_qgi
ATPAF2	CTNND1	0.3840	billmann_qgi
BAK1	CTNND1	0.4160	billmann_qgi
CDKN2B	CTNND1	0.3600	billmann_qgi
CTNND1	DIAPH1	0.3940	billmann_qgi
CTNND1	GSK3B	0.4810	billmann_qgi
CTNND1	SETDB1	0.3380	billmann_qgi
CTNND1	VPS52	0.6660	billmann_qgi
CTNND1	WNK1	0.5660	billmann_qgi
ACTB	CTNND1	0.3760	billmann_qgi
CTNND1	EMC6	0.4170	billmann_qgi
CTNND1	FANCG	0.3850	billmann_qgi
CTNND1	PDCD5	0.4720	billmann_qgi
CTNND1	PTAR1	0.5440	billmann_qgi
CTNND1	RIC1	0.4410	billmann_qgi
CTNND1	RICTOR	0.5640	billmann_qgi
CTNND1	VPS52	0.3800	billmann_qgi
CTNND2	SLC25A32	0.5170	billmann_qgi
CTNND2	DDI2	0.3880	billmann_qgi
CTNS	SIN3A	0.4720	billmann_qgi
CTNS	DDI2	0.4820	billmann_qgi
ANGPTL4	CTPS1	0.4950	billmann_qgi
APOB	CTPS1	0.4430	billmann_qgi
ARMC5	CTPS1	0.5800	billmann_qgi
ATPAF2	CTPS1	0.5890	billmann_qgi
BRD4	CTPS1	0.5720	billmann_qgi
CCDC101	CTPS1	0.7080	billmann_qgi
COQ9	CTPS1	1.0000	billmann_qgi
CTPS1	DLAT	0.4820	billmann_qgi
CTPS1	EMC2	0.4690	billmann_qgi
CTPS1	FLCN	0.4410	billmann_qgi
CTPS1	GFPT1	0.4910	billmann_qgi
CTPS1	GOT1	0.4360	billmann_qgi
CTPS1	ITGAV	0.7140	billmann_qgi
CTPS1	MPV17	0.4820	billmann_qgi
CTPS1	PC	0.4150	billmann_qgi
CTPS1	PDCD5	0.7800	billmann_qgi
CTPS1	PELO	0.6290	billmann_qgi
CTPS1	PIGA	0.3490	billmann_qgi
CTPS1	PIH1D1	0.4530	billmann_qgi
CTPS1	POLR2A	0.7020	billmann_qgi
CTPS1	RHOA	0.3580	billmann_qgi
CTPS1	RIC1	0.4380	billmann_qgi
CTPS1	ROCK2	0.3500	billmann_qgi
CTPS1	TUBB	0.5520	billmann_qgi
CTPS1	USP15	0.6630	billmann_qgi
CTPS1	FASN	0.5720	billmann_qgi
CTPS1	PELO	0.9920	billmann_qgi
CTPS1	PELO	0.6890	billmann_qgi
CTPS1	PELO	0.8290	billmann_qgi
CTPS1	POLR2A	0.6080	billmann_qgi
CTPS1	RHOA	0.3510	billmann_qgi
CTPS1	VPS52	0.4630	billmann_qgi
ATP5L	CTPS2	0.3580	billmann_qgi
BLM	CTPS2	0.5360	billmann_qgi
CPT2	CTPS2	0.3600	billmann_qgi
CTPS2	KIAA0196	0.3820	billmann_qgi
CTPS2	NAT14	0.5710	billmann_qgi
CTPS2	SLX1	0.4150	billmann_qgi
CTPS2	LATS1	0.3690	billmann_qgi
CTPS2	VPS52	0.3510	billmann_qgi
CTPS2	VPS52	0.3320	billmann_qgi
ARMC5	CTR9	0.4950	billmann_qgi
ATG5	CTR9	0.5940	billmann_qgi
ATP5L	CTR9	0.7090	billmann_qgi
ATPAF2	CTR9	0.5300	billmann_qgi
BCL2	CTR9	0.8750	billmann_qgi
CTR9	FASN	0.6770	billmann_qgi
CTR9	FOXRED1	0.7050	billmann_qgi
CTR9	GFPT1	0.4220	billmann_qgi
CTR9	HEATR5B	0.3700	billmann_qgi
CTR9	KIAA0196	0.5920	billmann_qgi
CTR9	PC	0.4590	billmann_qgi
CTR9	PREPL	0.5320	billmann_qgi
CTR9	RPS6KB1	0.8270	billmann_qgi
CTR9	SETDB1	0.7470	billmann_qgi
CTR9	SREBF2	0.6300	billmann_qgi
CTR9	TAPT1	0.3840	billmann_qgi
CTR9	TAPT1	0.3900	billmann_qgi
CTR9	TAFAZZIN	0.4820	billmann_qgi
CTR9	TSC22D2	0.6580	billmann_qgi
CTR9	USP10	0.5030	billmann_qgi
ACTB	CTR9	0.3410	billmann_qgi
C5orf34	CTR9	0.4530	billmann_qgi
CTR9	FANCG	0.4210	billmann_qgi
CTR9	FASN	0.6310	billmann_qgi
CTR9	NAA35	0.4910	billmann_qgi
CTR9	PARP1	0.4510	billmann_qgi
CTR9	PTAR1	0.3790	billmann_qgi
CTR9	PTAR1	0.4040	billmann_qgi
CTR9	PTAR1	0.4720	billmann_qgi
CTR9	TSC22D2	0.3840	billmann_qgi
CTR9	VPS52	0.3240	billmann_qgi
AKT1	CTRB1	0.3480	billmann_qgi
CDC42	CTRB1	0.4050	billmann_qgi
CTRB1	NAA35	0.5250	billmann_qgi
ATP5J	CTRB2	0.4560	billmann_qgi
BRCC3	CTRB2	0.6030	billmann_qgi
CTRB2	EIF4H	0.5480	billmann_qgi
CTRB2	EMC6	0.5200	billmann_qgi
CTRB2	PC	0.3100	billmann_qgi
CTRB2	FASN	0.4030	billmann_qgi
CTRC	SLC16A1	0.4660	billmann_qgi
CTRC	USP10	0.5090	billmann_qgi
AKT1	CTRL	0.4490	billmann_qgi
APOB	CTRL	0.4160	billmann_qgi
ATPAF2	CTRL	0.5200	billmann_qgi
CDKN2B	CTRL	0.3770	billmann_qgi
CTRL	SLC25A15	0.4270	billmann_qgi
CTRL	STAG2	0.3940	billmann_qgi
CTRL	TP53BP1	0.4930	billmann_qgi
C5orf34	CTRL	0.4670	billmann_qgi
CTRL	DNAJA1	0.6260	billmann_qgi
CTRL	FASN	0.3720	billmann_qgi
CTRL	WNK1	0.3070	billmann_qgi
CTSA	DNMT3B	0.4960	billmann_qgi
CTSA	SLC3A2	0.3960	billmann_qgi
CTSA	DDI2	0.4520	billmann_qgi
ALG9	CTSB	0.3200	billmann_qgi
CTSB	GSK3A	0.3460	billmann_qgi
ALG9	CTSC	0.3530	billmann_qgi
CTSC	PTAR1	0.5650	billmann_qgi
CTSE	RHOA	0.3820	billmann_qgi
CTSF	KEAP1	0.4000	billmann_qgi
CTSF	SP1	0.3310	billmann_qgi
CTSF	VPS54	0.4050	billmann_qgi
CTSF	WNK1	0.4720	billmann_qgi
ABCC1	CTSG	0.4390	billmann_qgi
ACACA	CTSG	0.4150	billmann_qgi
ATP5J	CTSG	0.3280	billmann_qgi
ATPAF2	CTSG	0.4110	billmann_qgi
BRCC3	CTSG	0.4660	billmann_qgi
CTSG	KAT7	0.4540	billmann_qgi
CTSG	LRP5	0.5090	billmann_qgi
CTSG	NAA35	0.4300	billmann_qgi
CTSG	RICTOR	0.3620	billmann_qgi
